# Lens 1: fiber d=8.0mm
# r_mm, sag_um
0.090760, -0.0509
0.090908, -0.0511
0.091055, -0.0512
0.091202, -0.0514
0.091349, -0.0515
0.091496, -0.0517
0.091643, -0.0518
0.091790, -0.0520
0.091937, -0.0521
0.092084, -0.0523
0.092231, -0.0524
0.092379, -0.0526
0.092526, -0.0528
0.092673, -0.0529
0.092820, -0.0531
0.092967, -0.0532
0.093114, -0.0534
0.093261, -0.0535
0.093408, -0.0537
0.093555, -0.0538
0.093702, -0.0540
0.093850, -0.0542
0.093997, -0.0543
0.094144, -0.0545
0.094291, -0.0546
0.094438, -0.0548
0.094585, -0.0549
0.094732, -0.0551
0.094879, -0.0553
0.095026, -0.0554
0.095173, -0.0556
0.095320, -0.0557
0.095468, -0.0559
0.095615, -0.0561
0.095762, -0.0562
0.095909, -0.0564
0.096056, -0.0565
0.096203, -0.0567
0.096350, -0.0568
0.096497, -0.0570
0.096644, -0.0572
0.096791, -0.0573
0.096939, -0.0575
0.097086, -0.0576
0.097233, -0.0578
0.097380, -0.0580
0.097527, -0.0581
0.097674, -0.0583
0.097821, -0.0585
0.097968, -0.0586
0.098115, -0.0588
0.098262, -0.0589
0.098410, -0.0591
0.098557, -0.0593
0.098704, -0.0594
0.098851, -0.0596
0.098998, -0.0597
0.099145, -0.0599
0.099292, -0.0601
0.099439, -0.0602
0.099586, -0.0604
0.099733, -0.0606
0.099881, -0.0607
0.100028, -0.0609
0.100175, -0.0610
0.100322, -0.0612
0.100469, -0.0614
0.100616, -0.0615
0.100763, -0.0617
0.100910, -0.0619
0.101057, -0.0620
0.101204, -0.0622
0.101352, -0.0624
0.101499, -0.0625
0.101646, -0.0627
0.101793, -0.0629
0.101940, -0.0630
0.102087, -0.0632
0.102234, -0.0634
0.102381, -0.0635
0.102528, -0.0637
0.102675, -0.0639
0.102823, -0.0640
0.102970, -0.0642
0.103117, -0.0643
0.103264, -0.0645
0.103411, -0.0647
0.103558, -0.0648
0.103705, -0.0650
0.103852, -0.0652
