# L1 collimated design OPL=0
# r_mm, sag_um
0.077813, -0.5685
0.077955, -0.5706
0.078098, -0.5726
0.078240, -0.5747
0.078383, -0.5768
0.078525, -0.5789
0.078668, -0.5810
0.078810, -0.5831
0.078953, -0.5852
0.079095, -0.5873
0.079238, -0.5894
0.079380, -0.5916
0.079523, -0.5937
0.079665, -0.5958
0.079808, -0.5979
0.079950, -0.6001
0.080093, -0.6022
0.080236, -0.6043
0.080378, -0.6065
0.080521, -0.6086
0.080663, -0.6108
0.080806, -0.6129
0.080948, -0.6151
0.081091, -0.6173
0.081233, -0.6194
0.081376, -0.6216
0.081518, -0.6238
0.081661, -0.6259
0.081803, -0.6281
0.081946, -0.6303
0.082088, -0.6325
0.082231, -0.6347
0.082373, -0.6369
0.082516, -0.6391
0.082658, -0.6413
0.082801, -0.6435
0.082943, -0.6457
0.083086, -0.6479
0.083228, -0.6501
0.083371, -0.6524
0.083513, -0.6546
0.083656, -0.6568
0.083798, -0.6590
0.083941, -0.6613
0.084083, -0.6635
0.084226, -0.6658
0.084368, -0.6680
0.084511, -0.6703
0.084653, -0.6725
0.084796, -0.6748
0.084938, -0.6770
0.085081, -0.6793
0.085224, -0.6816
0.085366, -0.6839
0.085509, -0.6861
0.085651, -0.6884
0.085794, -0.6907
0.085936, -0.6930
0.086079, -0.6953
0.086221, -0.6976
0.086364, -0.6999
0.086506, -0.7022
0.086649, -0.7045
0.086791, -0.7068
0.086934, -0.7091
0.087076, -0.7114
0.087219, -0.7138
0.087361, -0.7161
0.087504, -0.7184
0.087646, -0.7208
0.087789, -0.7231
0.087931, -0.7254
0.088074, -0.7278
0.088216, -0.7301
0.088359, -0.7325
0.088501, -0.7349
0.088644, -0.7372
0.088786, -0.7396
0.088929, -0.7419
0.089071, -0.7443
0.089214, -0.7467
0.089356, -0.7491
0.089499, -0.7515
0.089641, -0.7538
0.089784, -0.7562
0.089926, -0.7586
0.090069, -0.7610
0.090212, -0.7634
0.090354, -0.7658
0.090497, -0.7683
0.090639, -0.7707
0.090782, -0.7731
0.090924, -0.7755
0.091067, -0.7779
0.091209, -0.7804
0.091352, -0.7828
0.091494, -0.7852
0.091637, -0.7877
0.091779, -0.7901
0.091922, -0.7926
0.092064, -0.7950
0.092207, -0.7975
0.092349, -0.7999
0.092492, -0.8024
0.092634, -0.8049
0.092777, -0.8073
0.092919, -0.8098
0.093062, -0.8123
0.093204, -0.8148
0.093347, -0.8172
0.093489, -0.8197
0.093632, -0.8222
0.093774, -0.8247
0.093917, -0.8272
0.094059, -0.8297
0.094202, -0.8322
0.094344, -0.8347
0.094487, -0.8373
0.094629, -0.8398
0.094772, -0.8423
0.094914, -0.8448
0.095057, -0.8474
0.095200, -0.8499
0.095342, -0.8524
0.095485, -0.8550
0.095627, -0.8575
0.095770, -0.8601
0.095912, -0.8626
0.096055, -0.8652
0.096197, -0.8677
0.096340, -0.8703
0.096482, -0.8729
0.096625, -0.8754
0.096767, -0.8780
0.096910, -0.8806
0.097052, -0.8832
0.097195, -0.8858
0.097337, -0.8884
0.097480, -0.8910
0.097622, -0.8936
0.097765, -0.8962
0.097907, -0.8988
0.098050, -0.9014
0.098192, -0.9040
0.098335, -0.9066
0.098477, -0.9092
0.098620, -0.9118
0.098762, -0.9145
0.098905, -0.9171
0.099047, -0.9197
0.099190, -0.9224
0.099332, -0.9250
0.099475, -0.9277
0.099617, -0.9303
0.099760, -0.9330
0.099902, -0.9356
0.100045, -0.9383
0.100188, -0.9410
0.100330, -0.9436
0.100473, -0.9463
0.100615, -0.9490
0.100758, -0.9517
0.100900, -0.9543
0.101043, -0.9570
0.101185, -0.9597
0.101328, -0.9624
0.101470, -0.9651
0.101613, -0.9678
0.101755, -0.9705
0.101898, -0.9732
0.102040, -0.9760
0.102183, -0.9787
0.102325, -0.9814
0.102468, -0.9841
0.102610, -0.9868
0.102753, -0.9896
0.102895, -0.9923
0.103038, -0.9951
0.103180, -0.9978
0.103323, -1.0005
0.103465, -1.0033
0.103608, -1.0061
0.103750, -1.0088
0.103893, -1.0116
0.104035, -1.0143
0.104178, -1.0171
0.104320, -1.0199
0.104463, -1.0227
0.104605, -1.0254
0.104748, -1.0282
0.104890, -1.0310
0.105033, -1.0338
0.105176, -1.0366
0.105318, -1.0394
0.105461, -1.0422
0.105603, -1.0450
0.105746, -1.0478
0.105888, -1.0507
0.106031, -1.0535
0.106173, -1.0563
0.106316, -1.0591
0.106458, -1.0619
0.106601, -1.0648
0.106743, -1.0676
0.106886, -1.0705
0.107028, -1.0733
0.107171, -1.0762
